rooms,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities,area_numeric,price_numeric
4.5,3,1,7,1,0,0,0,0,4,1,5,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,121.0,2730
4.5,2,1,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,2,1,17,121.0,2730
4.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,2,1,8,121.0,2730
4.5,6,1,13,1,4,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,1,1,0,0,5,1,36,121.0,2730
4.5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,13,121.0,2730
4.5,1,1,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,0,0,3,1,18,121.0,2730
4.5,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,14,121.0,2730
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.0,2730
4.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,7,121.0,2730
4.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,9,121.0,2730
4.5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,121.0,2730
4.5,0,0,17,1,2,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,5,1,1,1,0,0,2,1,32,121.0,2730
4.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,1,7,121.0,2730
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.0,2730
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,121.0,2730
4.5,2,1,8,1,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,23,121.0,2730
4.5,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,121.0,2730
4.5,4,1,8,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,1,3,1,2,1,0,0,0,0,22,121.0,2730
5.0,0,0,15,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,2,1,2,1,0,0,0,0,1,1,25,96.0,2310
5.0,2,1,5,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,15,96.0,2310
5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.0,2310
5.0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5,96.0,2310
5.0,0,0,7,1,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,2,1,1,1,2,1,0,0,1,1,18,96.0,2310
5.0,4,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,13,96.0,2310
5.0,3,1,12,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,23,96.0,2310
5.0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,96.0,2310
5.0,2,1,11,1,0,0,0,0,4,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,96.0,2310
5.0,2,1,7,1,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2,1,22,96.0,2310
5.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,8,96.0,2310
5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,96.0,2310
5.0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,10,96.0,2310
5.0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,13,96.0,2310
5.0,6,1,15,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,1,3,1,38,96.0,2310
5.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,6,96.0,2310
5.0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,96.0,2310
5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,7,96.0,2310
5.0,7,1,6,1,2,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,2,1,2,1,0,0,0,0,3,1,27,96.0,2310
5.0,4,1,16,1,2,1,1,1,12,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7,1,45,96.0,2310
6.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,220.0,4690
6.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,220.0,4690
6.5,1,1,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,2,1,17,220.0,4690
6.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220.0,4690
6.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,220.0,4690
6.5,3,1,8,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,0,0,19,220.0,4690
6.5,6,1,15,1,8,1,1,1,6,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,0,2,1,47,220.0,4690
6.5,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,8,220.0,4690
6.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,4,220.0,4690
6.5,3,1,3,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,1,15,220.0,4690
6.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.0,4690
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,220.0,4690
6.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3,1,8,220.0,4690
6.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5,220.0,4690
6.5,2,1,16,1,3,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,4,1,1,1,2,1,0,0,16,1,47,220.0,4690
6.5,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220.0,4690
8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,300.0,5390
8.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,7,300.0,5390
8.0,2,1,5,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,16,300.0,5390
8.0,5,1,13,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,2,1,0,0,6,1,37,300.0,5390
8.0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,6,1,15,300.0,5390
8.0,7,1,29,1,6,1,2,1,4,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,5,1,0,0,0,0,56,300.0,5390
8.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,1,7,300.0,5390
8.0,8,1,31,1,3,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,53,300.0,5390
8.0,3,1,9,1,1,1,1,1,3,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,14,1,37,300.0,5390
8.0,9,1,33,1,7,1,1,1,5,1,1,1,0,0,5,1,0,0,0,0,3,1,2,1,3,1,0,0,3,1,72,300.0,5390
8.0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6,300.0,5390
8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,300.0,5390
8.0,11,1,35,1,8,1,1,1,12,1,3,1,0,0,2,1,0,0,0,0,4,1,2,1,3,1,0,0,4,1,85,300.0,5390
8.0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,300.0,5390
8.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,300.0,5390
8.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.0,5390
8.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,300.0,5390
8.0,3,1,10,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,5,1,26,300.0,5390
8.0,2,1,8,1,4,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,1,1,14,1,39,300.0,5390
8.0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,10,300.0,5390
3.5,0,0,5,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,10,85.0,2130
3.5,1,1,6,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,4,1,0,0,0,0,1,1,16,85.0,2130
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,1,6,85.0,2130
3.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,85.0,2130
3.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,2130
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,85.0,2130
3.5,3,1,5,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,1,3,1,3,1,0,0,14,1,35,85.0,2130
3.5,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,1,1,10,85.0,2130
3.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,85.0,2130
3.5,0,0,4,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,1,1,15,85.0,2130
3.5,3,1,14,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,2,1,29,85.0,2130
3.5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85.0,2130
3.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,2130
3.5,1,1,4,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,1,25,85.0,2130
3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,85.0,2130
3.5,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,10,85.0,2130
3.5,2,1,9,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,1,3,1,4,1,1,1,0,0,2,1,26,85.0,2130
4.5,7,1,17,1,2,1,2,1,1,1,1,1,0,0,1,1,0,0,1,1,4,1,7,1,5,1,0,0,11,1,59,118.0,2460
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,118.0,2460
4.5,0,0,6,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,14,118.0,2460
4.5,2,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,118.0,2460
4.5,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,118.0,2460
4.5,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,118.0,2460
4.5,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,118.0,2460
4.5,1,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,9,118.0,2460
4.5,2,1,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,118.0,2460
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,118.0,2460
4.5,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,1,1,10,118.0,2460
4.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,118.0,2460
4.5,3,1,7,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,1,21,118.0,2460
4.5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,8,118.0,2460
4.5,2,1,16,1,5,1,1,1,1,1,1,1,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,32,118.0,2460
4.5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1,1,0,0,2,1,11,118.0,2460
5.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,220.0,4340
5.5,3,1,8,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,7,1,25,220.0,4340
5.5,6,1,13,1,3,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,5,1,1,1,2,1,0,0,1,1,35,220.0,4340
5.5,3,1,9,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,3,1,3,1,0,0,0,0,3,1,25,220.0,4340
5.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,5,220.0,4340
5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.0,4340
5.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,220.0,4340
5.5,6,1,16,1,3,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,0,0,1,1,46,220.0,4340
5.5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,10,220.0,4340
5.5,4,1,11,1,1,1,0,0,3,1,2,1,0,0,1,1,0,0,0,0,3,1,5,1,2,1,0,0,20,1,52,220.0,4340
5.5,2,1,11,1,3,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,4,1,6,1,7,1,0,0,5,1,42,220.0,4340
5.5,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,10,220.0,4340
5.5,1,1,7,1,2,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,1,21,220.0,4340
5.5,0,0,3,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,12,1,22,220.0,4340
5.5,1,1,7,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,12,220.0,4340
5.5,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,9,220.0,4340
5.5,1,1,2,1,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,13,220.0,4340
5.5,2,1,9,1,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,2,1,1,1,3,1,0,0,0,0,29,220.0,4340
5.5,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,8,220.0,4340
5.5,2,1,11,1,1,1,4,1,3,1,1,1,0,0,1,1,0,0,0,0,4,1,1,1,1,1,0,0,5,1,34,220.0,4340
5.5,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,140.0,2520
5.5,6,1,24,1,2,1,4,1,11,1,2,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,5,1,59,140.0,2520
5.5,5,1,22,1,3,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,2,1,46,140.0,2520
5.5,0,0,9,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,6,1,21,140.0,2520
5.5,5,1,5,1,1,1,0,0,1,1,2,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,22,140.0,2520
5.5,17,1,60,1,15,1,9,1,11,1,1,1,0,0,5,1,0,0,2,1,2,1,5,1,7,1,0,0,2,1,136,140.0,2520
5.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,9,1,16,140.0,2520
5.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,140.0,2520
5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.0,2520
5.5,2,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,140.0,2520
5.5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,1,1,9,140.0,2520
5.5,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,1,0,0,1,1,11,140.0,2520
5.5,6,1,23,1,5,1,0,0,7,1,3,1,0,0,1,1,1,1,0,0,4,1,2,1,2,1,0,0,1,1,55,140.0,2520
5.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,5,140.0,2520
5.5,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6,140.0,2520
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,140.0,2520
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,140.0,2520
5.5,6,1,13,1,3,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,5,1,1,1,2,1,0,0,1,1,35,122.0,3920
5.5,8,1,24,1,4,1,1,1,5,1,4,1,0,0,0,0,0,0,3,1,1,1,1,1,4,1,0,0,4,1,59,122.0,3920
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,3,122.0,3920
5.5,1,1,5,1,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,4,1,18,122.0,3920
5.5,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,1,1,17,122.0,3920
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,122.0,3920
5.5,2,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,14,122.0,3920
5.5,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10,122.0,3920
5.5,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,122.0,3920
5.5,2,1,8,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,4,1,4,1,1,1,0,0,1,1,24,122.0,3920
5.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122.0,3920
5.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,122.0,3920
5.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,122.0,3920
5.5,2,1,14,1,0,0,2,1,2,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,27,122.0,3920
5.5,3,1,21,1,4,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,1,2,1,43,122.0,3920
5.5,3,1,6,1,2,1,1,1,3,1,3,1,2,1,2,1,0,0,1,1,3,1,0,0,1,1,0,0,2,1,29,122.0,3920
5.5,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,10,122.0,3920
5.5,0,0,7,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,6,1,22,122.0,3920
5.0,7,1,28,1,0,0,1,1,7,1,5,1,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53,140.0,3850
5.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140.0,3850
5.0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8,140.0,3850
5.0,0,0,11,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,10,1,29,140.0,3850
5.0,1,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,0,1,1,17,140.0,3850
5.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140.0,3850
5.0,2,1,10,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1,1,1,1,1,0,0,3,1,23,140.0,3850
5.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,140.0,3850
5.0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,5,1,17,140.0,3850
5.0,0,0,6,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,1,0,0,3,1,19,140.0,3850
5.0,1,1,5,1,2,1,1,1,0,0,1,1,0,0,1,1,0,0,2,1,1,1,4,1,2,1,0,0,2,1,22,140.0,3850
5.0,1,1,3,1,1,1,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,14,140.0,3850
5.0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,140.0,3850
5.0,0,0,3,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,1,11,140.0,3850
5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,2,1,8,140.0,3850
5.0,4,1,11,1,2,1,1,1,5,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,1,1,31,140.0,3850
5.0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,140.0,3850
5.0,3,1,22,1,9,1,0,0,6,1,4,1,0,0,5,1,0,0,1,1,2,1,1,1,3,1,0,0,0,0,56,140.0,3850
5.0,4,1,35,1,4,1,1,1,7,1,0,0,4,1,1,1,0,0,1,1,4,1,3,1,0,0,0,0,6,1,70,140.0,3850
4.5,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,7,121.0,5810
4.5,0,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,2,1,15,121.0,5810
4.5,10,1,23,1,1,1,5,1,2,1,0,0,0,0,1,1,0,0,0,0,4,1,7,1,1,1,0,0,2,1,56,121.0,5810
4.5,1,1,16,1,1,1,5,1,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,15,1,45,121.0,5810
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.0,5810
4.5,0,0,11,1,2,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,3,1,25,121.0,5810
4.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,121.0,5810
4.5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,11,121.0,5810
