price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
4060,140.0,27,2,2,8,7
2210,93.0,126,5,6,27,6
2210,93.0,1,0,0,0,0
2210,93.0,62,9,7,19,17
2210,93.0,37,3,3,0,0
2210,93.0,4,1,1,0,1
2210,93.0,21,4,2,1,1
2210,93.0,5,0,0,2,1
2210,93.0,78,0,5,8,7
2210,93.0,19,2,2,4,1
2210,93.0,46,3,5,13,3
2210,93.0,11,0,3,3,1
2210,93.0,2,1,1,1,0
2210,93.0,2,0,2,2,0
2210,93.0,15,3,1,0,5
2210,93.0,1,1,0,0,0
2210,93.0,78,3,7,9,1
2210,93.0,18,3,1,6,5
2610,38.0,5,0,0,1,0
2610,38.0,24,0,2,3,0
2610,38.0,27,2,1,1,3
2610,38.0,26,4,3,3,1
2610,38.0,19,2,0,2,1
2610,38.0,3,0,0,1,2
2610,38.0,0,0,0,0,2
2610,38.0,1,0,0,0,2
2610,38.0,8,1,1,3,0
2610,38.0,32,4,1,4,2
2610,38.0,1,0,1,0,2
2610,38.0,3,1,1,1,1
2610,38.0,30,1,2,8,9
2610,38.0,52,2,4,2,5
2610,38.0,27,1,2,7,14
2610,38.0,27,1,2,7,14
2610,38.0,119,1,9,11,7
2610,38.0,246,9,12,24,4
2610,38.0,17,4,0,1,14
2730,121.0,22,9,0,1,1
2730,121.0,4,0,0,0,1
2730,121.0,1,0,0,0,0
2730,121.0,14,0,0,0,2
2730,121.0,1,0,0,0,4
2730,121.0,6,0,2,3,2
2730,121.0,4,0,1,0,6
2730,121.0,2,0,0,2,3
2730,121.0,3,0,0,1,2
2730,121.0,1,1,0,0,0
2730,121.0,10,1,0,4,2
2730,121.0,2,0,1,3,1
2730,121.0,1,0,0,0,0
2730,121.0,0,0,0,0,1
2730,121.0,5,2,0,0,3
2730,121.0,0,2,0,0,0
2730,121.0,7,1,2,3,0
2310,96.0,14,3,2,2,1
2310,96.0,9,1,1,2,2
2310,96.0,1,0,0,0,0
2310,96.0,1,1,0,2,0
2310,96.0,9,3,2,2,1
2310,96.0,1,0,0,0,1
2310,96.0,14,0,2,0,1
2310,96.0,0,1,0,0,0
2310,96.0,22,5,0,1,2
2310,96.0,12,1,2,1,2
2310,96.0,2,0,0,2,0
2310,96.0,0,0,0,2,1
2310,96.0,4,1,0,0,3
2310,96.0,31,1,3,2,3
2310,96.0,1,0,0,0,1
2310,96.0,2,0,3,2,1
2310,96.0,17,2,2,2,3
2310,96.0,15,1,0,0,6
4690,220.0,1,0,0,0,0
4690,220.0,4,0,1,0,1
4690,220.0,2,1,0,0,0
4690,220.0,1,0,1,0,2
4690,220.0,5,0,4,1,2
4690,220.0,48,2,1,6,3
4690,220.0,3,0,0,0,0
4690,220.0,4,1,1,2,1
4690,220.0,2,0,0,0,0
4690,220.0,2,1,1,1,3
4690,220.0,1,1,0,0,0
4690,220.0,4,0,2,1,6
4690,220.0,3,0,0,0,0
5390,300.0,0,0,0,0,2
5390,300.0,1,0,1,0,2
5390,300.0,7,0,1,0,3
5390,300.0,16,0,3,8,5
5390,300.0,2,1,1,0,6
5390,300.0,195,4,10,27,1
5390,300.0,2,0,1,0,2
5390,300.0,88,1,4,5,5
5390,300.0,12,1,1,2,11
5390,300.0,171,6,4,8,3
5390,300.0,0,1,0,0,0
5390,300.0,1,0,0,0,0
5390,300.0,79,9,6,9,3
5390,300.0,1,0,0,0,1
5390,300.0,6,1,0,0,0
5390,300.0,1,0,0,0,1
5390,300.0,7,0,0,0,1
5390,300.0,2,0,0,1,2
5390,300.0,2,0,0,0,0
2130,85.0,6,0,0,0,1
2130,85.0,7,1,2,3,1
