price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2540,124.0,41,6,2,10,7
2540,124.0,8,0,0,2,4
2540,124.0,110,30,15,10,16
2540,124.0,5,2,1,2,0
2540,124.0,225,4,13,20,16
2540,124.0,29,2,3,8,3
2540,124.0,24,4,4,7,10
4480,150.0,147,8,14,17,16
4480,150.0,46,5,10,13,8
4480,150.0,133,12,9,9,52
4480,150.0,19,4,3,5,5
4480,150.0,65,5,5,14,80
4480,150.0,51,5,8,13,9
4480,150.0,92,4,12,18,16
4480,150.0,24,5,1,3,11
4480,150.0,37,6,5,7,22
4480,150.0,42,5,6,13,17
4480,150.0,118,9,10,31,79
4480,150.0,61,2,3,12,29
4480,150.0,61,2,3,12,29
4480,150.0,71,4,7,10,31
4480,150.0,49,5,5,12,34
4480,150.0,91,13,12,15,8
4480,150.0,17,1,2,3,14
4480,150.0,186,17,27,37,36
4480,150.0,4,0,0,1,1
3590,102.0,110,11,8,13,7
3590,102.0,83,7,9,9,6
3590,102.0,131,8,11,10,8
3590,102.0,129,8,11,10,6
3590,102.0,18,3,2,2,4
3590,102.0,40,6,7,13,21
3590,102.0,13,1,1,4,4
3590,102.0,273,6,22,24,14
3590,102.0,83,7,9,9,6
3590,102.0,83,7,9,9,6
3590,102.0,44,2,5,14,13
3590,102.0,44,2,5,14,13
3590,102.0,78,7,5,15,28
3590,102.0,77,5,9,23,49
3590,102.0,40,14,3,14,10
3590,102.0,67,4,8,16,12
3590,102.0,27,5,3,4,8
3590,102.0,197,31,11,12,7
3590,102.0,40,2,4,12,4
3590,102.0,29,2,3,9,18
4060,140.0,17,1,1,2,9
4060,140.0,121,5,6,21,8
4060,140.0,11,2,0,1,4
4060,140.0,10,1,1,7,12
4060,140.0,17,1,2,5,3
4060,140.0,46,6,4,17,18
4060,140.0,42,6,6,11,12
4060,140.0,44,2,3,6,55
4060,140.0,23,2,4,9,7
4060,140.0,118,17,8,18,22
4060,140.0,110,1,7,7,8
4060,140.0,221,8,14,22,17
4060,140.0,13,1,1,4,3
4060,140.0,118,17,8,18,22
4060,140.0,118,17,8,18,22
4060,140.0,118,17,8,18,22
4060,140.0,28,5,2,13,7
4060,140.0,134,18,11,22,26
4060,140.0,4,1,0,2,1
2210,93.0,4,1,0,2,1
2210,93.0,537,21,26,59,28
2210,93.0,22,2,5,8,5
2210,93.0,159,18,12,26,45
2210,93.0,229,8,16,25,17
2210,93.0,11,2,3,7,4
2210,93.0,198,32,29,35,24
2210,93.0,31,5,4,5,9
2210,93.0,123,3,9,29,34
2210,93.0,84,12,6,14,14
2210,93.0,130,14,13,21,17
2210,93.0,31,4,8,9,15
2210,93.0,24,4,6,10,5
2210,93.0,102,12,15,29,28
2210,93.0,75,9,11,11,14
2210,93.0,30,2,6,7,8
2210,93.0,257,13,20,31,13
2210,93.0,171,13,9,25,24
2610,38.0,63,8,3,11,8
2610,38.0,61,6,5,13,7
2610,38.0,308,35,19,54,14
2610,38.0,174,13,23,16,8
2610,38.0,188,30,9,16,14
2610,38.0,47,5,5,13,15
2610,38.0,28,5,4,10,11
2610,38.0,4,0,0,3,2
2610,38.0,228,27,33,35,14
2610,38.0,167,17,10,22,8
2610,38.0,9,1,1,3,9
2610,38.0,7,2,1,4,2
2610,38.0,61,2,3,12,29
2610,38.0,81,4,5,13,9
